Id,SR,SR_LargeHerbivore,SR_LargeCarnivore,SR_LargeOmnivore,SR_MediumHerbivore,SR_MediumCarnivore,SR_MediumOmnivore,SR_SmallHerbivore,SR_SmallCarnivore,SR_SmallOmnivore
4261,45,8,3,2,5,2,4,8,3,10
4262,46,7,4,2,5,3,4,8,3,10
4263,46,6,4,2,5,3,4,8,4,10
4264,44,6,4,2,5,2,4,7,4,10
4265,47,8,4,2,5,3,4,7,4,10
4266,46,7,4,2,5,3,4,7,4,10
4267,46,7,4,2,5,3,4,7,4,10
4268,48,8,4,2,5,3,5,7,4,10
4269,49,8,4,2,5,3,5,8,4,10
4270,50,8,4,2,5,4,5,8,4,10
4271,52,9,4,2,5,4,5,9,4,10
4272,53,10,4,2,5,4,5,9,4,10
4273,54,10,4,2,5,4,5,10,4,10
4274,54,10,4,2,5,4,5,10,4,10
4275,54,11,4,2,5,4,5,9,4,10
4276,54,12,4,2,5,4,5,9,4,9
4277,54,12,4,2,5,4,5,9,4,9
4278,55,13,4,2,5,4,5,9,4,9
4279,54,13,4,2,5,4,5,9,4,8
4280,53,12,4,2,5,4,5,9,4,8
4281,53,12,4,2,5,4,5,9,4,8
4282,52,12,4,3,5,3,5,9,3,8
4283,49,11,5,3,5,3,5,8,3,6
4284,39,7,5,2,5,2,5,7,2,4
4285,41,8,5,2,5,2,5,7,3,4
4286,39,7,5,2,5,2,5,6,3,4
4287,40,8,5,2,5,2,5,6,3,4
4288,38,7,5,2,5,2,5,5,3,4
4289,40,10,4,2,4,2,5,5,3,5
4290,42,10,4,3,4,2,5,6,3,5
4291,44,11,4,3,4,2,6,6,3,5
4292,45,11,4,3,4,2,6,6,3,6
4293,46,12,4,3,5,2,5,6,3,6
4294,46,13,4,3,5,2,4,6,3,6
4295,48,14,4,3,5,2,5,6,3,6
4296,48,14,4,3,5,2,6,6,2,6
4297,51,15,5,3,5,2,6,6,3,6
4298,54,15,5,3,6,3,6,7,3,6
4299,54,14,5,3,5,3,6,8,3,7
4300,53,14,5,3,5,3,6,7,3,7
4301,56,15,5,3,5,3,6,7,3,9
4302,55,13,5,2,8,3,6,6,3,9
4303,54,13,5,2,7,3,6,6,3,9
4304,49,10,5,2,7,3,6,6,3,7
4305,46,9,5,2,7,3,5,5,3,7
4306,46,9,5,2,7,3,5,5,3,7
4307,46,10,5,3,7,3,5,5,2,6
4308,46,10,5,3,6,3,5,5,2,7
4309,40,7,5,0,5,3,5,5,3,7
4310,39,6,5,0,5,3,5,5,3,7
4311,37,4,5,0,5,3,5,5,3,7
4312,36,3,5,2,4,3,4,5,3,7
4313,35,4,5,2,3,3,4,6,3,5
4314,34,4,5,2,3,3,3,6,3,5
4315,34,4,5,2,3,3,3,6,3,5
4316,32,3,5,2,3,3,3,6,3,4
4317,32,3,5,2,3,3,3,6,3,4
4318,32,3,5,2,3,3,3,6,3,4
4319,31,3,5,2,3,2,3,6,3,4
4320,30,3,4,2,3,2,3,6,3,4
4321,34,4,4,2,4,3,3,6,3,5
4322,31,4,4,0,4,3,2,7,3,4
4323,26,2,4,0,3,2,2,6,3,4
4324,25,1,4,0,3,2,2,6,3,4
4325,25,1,4,0,3,2,2,6,3,4
4326,26,2,4,0,3,2,2,6,3,4
4327,41,6,1,1,8,2,1,7,5,10
4328,41,6,1,1,8,2,1,7,5,10
4329,32,3,1,1,7,2,1,5,3,9
4330,26,2,1,1,5,0,1,4,3,9
4331,29,1,1,1,6,0,1,5,4,10
4332,29,3,2,1,4,0,1,6,3,9
4333,27,4,1,1,3,0,1,5,3,9
4334,36,4,1,1,5,0,2,8,4,11
4335,41,6,1,1,6,0,4,8,4,11
4336,40,5,1,1,7,0,4,7,4,11
4337,44,6,1,2,8,0,4,7,4,12
4338,47,7,1,2,8,1,4,8,4,12
4339,44,7,2,2,7,1,4,7,4,10
4340,43,7,2,2,7,1,4,7,4,9
4341,39,8,2,2,5,1,4,6,3,8
4342,39,9,2,2,5,1,3,6,3,8
4343,37,8,2,2,5,1,3,6,3,7
4344,36,8,2,2,5,1,3,5,3,7
4345,38,8,3,2,5,1,3,5,3,8
4346,36,7,3,1,5,1,3,5,3,8
4347,36,6,3,2,5,1,3,5,3,8
4348,38,6,3,2,5,2,4,5,3,8
4349,39,6,3,2,5,2,4,6,3,8
4350,39,5,3,2,6,2,4,5,3,9
4351,41,5,3,2,6,2,4,7,3,9
4352,42,7,3,2,5,2,4,7,3,9
4353,43,7,4,2,5,2,4,7,3,9
4354,43,6,4,2,5,2,4,7,4,9
4355,44,6,5,2,5,2,4,7,4,9
4356,44,6,4,2,5,2,4,7,4,10
4357,44,6,4,2,5,2,4,7,4,10
4358,46,7,4,2,5,3,4,7,4,10
4359,47,7,4,2,5,3,5,7,4,10
4360,47,7,4,2,5,3,5,7,4,10
4361,49,7,4,2,5,5,5,7,4,10
4362,50,8,4,2,5,5,5,7,4,10
4363,51,8,4,2,5,5,5,8,4,10
4364,51,8,4,2,5,5,5,8,4,10
4365,51,8,4,2,5,5,5,8,4,10
4366,54,11,4,2,5,5,5,8,4,10
4367,53,11,4,2,5,5,5,7,4,10
4368,53,11,4,2,5,5,5,7,4,10
4369,53,11,4,2,5,5,5,7,4,10
4370,52,11,4,2,5,5,5,7,4,9
4371,51,11,4,2,5,5,5,7,4,8
4372,50,11,4,2,5,4,5,7,4,8
4373,51,11,4,2,5,4,5,8,4,8
4374,50,11,4,3,5,4,5,7,3,8
4375,49,11,4,3,5,4,5,6,3,8
4376,44,11,5,3,5,2,5,6,2,5
4377,38,7,5,2,5,2,5,6,2,4
4378,33,6,5,1,4,2,4,5,3,3
4379,36,7,5,1,5,2,5,5,3,3
4380,36,7,5,1,5,2,5,5,3,3
4381,36,7,5,1,5,2,5,5,3,3
4382,36,8,5,1,4,2,5,5,3,3
4383,41,10,5,1,4,2,5,6,3,5
4384,44,12,5,2,4,2,5,6,3,5
4385,44,12,4,2,4,2,6,6,3,5
4386,44,11,4,2,5,2,6,6,3,5
4387,43,11,4,2,5,2,4,6,3,6
4388,43,10,4,3,5,2,4,6,3,6
4389,46,13,4,3,5,2,5,6,2,6
4390,47,14,4,3,5,2,5,6,2,6
4391,49,13,5,3,5,2,6,6,3,6
4392,51,13,5,3,6,2,6,7,3,6
4393,51,12,5,3,6,3,6,6,3,7
4394,52,13,5,3,5,3,6,6,3,8
4395,52,12,5,2,5,3,6,7,3,9
4396,52,12,5,2,6,3,6,6,3,9
4397,54,13,5,2,7,3,6,6,3,9
4398,47,9,5,2,6,3,6,6,3,7
4399,47,10,5,2,6,3,6,5,3,7
4400,47,10,5,2,6,3,6,5,3,7
4401,39,7,4,2,6,3,6,4,1,6
4402,35,5,4,2,5,3,5,4,1,6
4403,41,8,5,0,6,3,5,5,2,7
4404,38,6,5,0,5,3,5,5,3,6
4405,35,4,5,0,5,3,4,5,3,6
4406,39,4,5,2,4,3,5,6,3,7
4407,36,4,5,2,2,3,4,6,3,7
4408,35,4,5,2,3,3,4,6,3,5
4409,34,3,5,2,3,3,4,6,3,5
4410,32,3,5,2,3,2,3,6,3,5
4411,32,3,5,2,3,3,3,6,3,4
4412,33,5,5,2,3,2,3,6,3,4
4413,35,5,5,2,3,3,3,6,3,5
4414,32,4,4,2,4,2,3,6,3,4
4415,30,3,4,2,4,2,2,6,3,4
4416,27,3,4,0,4,2,2,5,3,4
4417,28,3,4,0,4,2,2,6,3,4
4418,26,2,4,0,3,2,2,6,3,4
4419,25,1,4,0,3,2,2,6,3,4
4420,26,2,4,0,3,2,2,6,3,4
4421,27,2,4,0,4,2,2,6,3,4
4422,41,6,1,1,8,2,1,7,5,10
4423,40,5,1,1,8,2,1,7,5,10
4424,40,5,1,1,8,2,1,7,5,10
4425,39,5,1,1,8,2,1,7,5,9
4426,41,5,2,1,8,2,1,7,4,11
4427,37,5,2,1,7,2,1,6,3,10
4428,37,4,2,1,8,2,1,6,3,10
4429,36,4,2,1,7,1,1,7,3,10
4430,36,4,2,1,6,1,1,8,3,10
4431,32,3,2,1,6,1,1,5,3,10
4432,33,3,2,1,7,2,1,5,3,9
4433,34,4,1,1,7,2,1,6,3,9
4434,34,4,1,1,7,2,1,6,3,9
4435,34,4,1,1,7,2,1,6,3,9
4436,32,3,1,1,7,2,1,6,2,9
4437,30,3,1,1,6,2,1,5,2,9
4438,33,3,1,1,6,3,1,6,2,10
4439,35,4,1,1,6,3,1,7,3,9
4440,26,2,1,1,5,0,1,4,3,9
4441,32,3,2,1,5,0,1,6,5,9
4442,30,4,2,1,4,0,1,6,3,9
4443,30,4,2,1,5,0,1,6,2,9
4444,31,4,1,1,7,0,1,7,2,8
4445,36,4,1,1,8,0,4,7,3,8
4446,40,5,1,2,8,0,4,8,3,9
4447,44,6,2,2,8,0,4,8,3,11
4448,44,7,2,2,8,0,4,8,3,10
4449,42,7,2,2,7,2,4,6,3,9
4450,40,8,2,2,6,1,4,6,3,8
4451,37,8,2,2,6,1,4,4,3,7
4452,35,7,2,2,6,2,3,3,3,7
4453,34,7,2,2,5,2,3,4,3,6
4454,33,6,2,2,5,2,3,4,3,6
4455,33,5,3,2,5,2,3,4,3,6
4456,36,6,3,2,5,2,3,5,3,7
4457,35,6,3,2,5,2,3,5,3,6
4458,36,6,3,2,5,2,3,5,3,7
4459,37,5,3,2,5,2,4,6,3,7
4460,37,5,3,2,5,2,4,6,3,7
4461,37,5,3,2,5,2,4,6,3,7
4462,43,6,5,2,5,3,4,6,4,8
4463,44,7,5,2,5,3,4,6,4,8
4464,42,6,5,2,5,3,4,6,3,8
4465,42,6,5,2,5,2,4,6,4,8
4466,43,6,5,2,5,3,5,6,3,8
4467,44,6,5,2,5,3,5,6,4,8
4468,46,7,5,2,5,4,5,6,4,8
4469,47,7,5,2,5,4,5,6,4,9
4470,47,7,5,2,5,4,5,6,4,9
4471,47,7,5,2,5,4,5,6,4,9
4472,49,7,5,2,5,4,5,7,4,10
4473,51,8,5,2,5,4,5,8,4,10
4474,51,8,5,2,5,4,5,8,4,10
4475,52,9,5,2,5,4,5,8,4,10
4476,52,10,5,2,5,4,5,7,4,10
4477,53,11,5,2,5,4,5,7,4,10
4478,53,11,5,2,5,4,5,7,4,10
4479,51,11,5,2,5,4,5,7,4,8
4480,49,11,4,2,5,4,5,7,3,8
4481,49,11,4,2,5,4,5,7,3,8
4482,48,11,4,2,5,4,5,6,3,8
4483,49,11,5,2,5,4,5,6,3,8
4484,50,11,5,3,5,4,5,6,3,8
4485,44,10,5,2,5,3,5,6,3,5
4486,39,8,5,2,5,3,5,6,2,3
4487,38,8,5,1,5,3,5,6,2,3
4488,38,8,5,1,5,3,5,5,3,3
4489,36,8,5,1,4,3,4,5,3,3
4490,36,7,5,1,4,3,5,5,3,3
4491,36,8,5,1,4,3,4,5,3,3
4492,37,8,5,1,4,2,5,6,3,3
4493,41,11,5,1,4,2,5,6,3,4
4494,41,11,5,1,4,2,5,6,3,4
4495,40,11,5,1,4,2,5,6,3,3
4496,44,13,5,1,5,2,5,6,3,4
4497,40,11,5,1,5,2,4,5,3,4
4498,41,10,5,2,5,2,4,6,2,5
4499,43,10,5,3,5,2,4,6,2,6
4500,42,9,5,3,5,2,5,5,2,6
4501,47,12,5,3,5,2,6,5,3,6
4502,50,12,5,3,6,3,6,6,3,6
4503,49,11,5,3,5,3,6,6,3,7
4504,52,12,5,2,6,3,6,6,3,9
4505,44,7,5,2,6,3,6,5,2,8
4506,45,8,5,2,5,3,6,5,3,8
4507,47,8,5,2,6,3,6,5,3,9
4508,45,8,4,2,6,3,6,5,3,8
4509,48,11,5,2,6,3,6,4,3,8
4510,48,11,5,2,6,3,6,5,3,7
4511,47,10,5,2,6,3,6,6,2,7
4512,40,6,4,2,5,3,6,5,2,7
4513,39,6,4,2,6,3,6,4,1,7
4514,43,6,5,3,6,3,6,5,3,6
4515,41,4,5,2,4,3,6,6,3,8
4516,41,4,5,2,5,3,6,6,3,7
4517,36,3,5,2,4,3,5,6,3,5
4518,37,3,5,2,3,3,5,6,3,7
4519,36,5,5,2,3,3,4,6,3,5
4520,37,5,5,2,3,2,5,6,3,6
4521,35,5,5,2,4,2,4,6,3,4
4522,34,5,5,2,4,2,3,6,3,4
4523,31,3,4,2,4,2,3,6,3,4
4524,31,3,4,2,4,2,3,6,3,4
4525,30,3,4,2,4,2,2,6,3,4
4526,27,3,4,0,4,2,2,5,3,4
4527,27,3,4,0,4,2,2,5,3,4
4528,28,3,4,0,4,2,2,6,3,4
4529,25,1,4,0,3,2,2,6,3,4
4530,25,1,4,0,3,2,2,6,3,4
4531,27,2,4,0,4,2,2,6,3,4
4532,37,4,1,1,7,2,1,7,5,9
4533,40,5,1,1,8,2,1,7,5,10
4534,39,4,1,1,8,2,1,7,5,10
4535,40,4,1,2,8,2,1,7,5,10
4536,43,5,2,2,8,2,1,7,5,11
4537,41,5,2,1,8,2,1,7,4,11
4538,39,5,2,1,7,2,1,7,3,11
4539,39,5,2,1,8,2,1,7,3,10
4540,39,5,3,1,7,2,1,7,3,10
4541,40,5,3,1,7,2,1,8,3,10
4542,38,4,3,1,7,2,1,8,3,9
4543,32,3,2,1,6,2,1,5,3,9
4544,33,4,2,1,6,2,1,5,3,9
4545,34,4,1,1,7,2,1,6,3,9
4546,34,4,1,1,7,3,1,6,2,9
4547,33,3,1,1,7,3,1,6,2,9
4548,33,3,1,1,6,3,1,6,2,10
4549,35,3,3,1,5,3,1,6,3,10
4550,41,6,3,1,7,3,1,8,3,9
4551,34,5,3,2,4,0,2,4,5,9
4552,35,5,3,2,5,0,2,5,4,9
4553,37,5,3,2,6,0,2,6,4,9
4554,32,5,2,2,6,0,1,5,3,8
4555,32,5,2,2,6,0,1,5,3,8
4556,33,5,2,2,6,0,2,5,3,8
4557,35,5,2,2,7,0,3,5,3,8
4558,38,5,2,2,8,1,4,6,3,7
4559,40,6,2,2,8,2,4,6,3,7
4560,40,8,2,2,7,2,4,6,3,6
4561,41,9,2,2,6,3,4,5,3,7
4562,39,10,2,2,6,2,3,4,3,7
4563,38,9,2,2,7,2,3,4,3,6
4564,36,8,2,2,6,2,3,4,3,6
4565,35,7,2,2,6,2,3,4,3,6
4566,34,7,2,2,5,2,3,4,3,6
4567,34,6,3,2,5,2,3,4,3,6
4568,33,6,3,2,5,2,3,4,3,5
4569,34,6,3,2,5,2,4,4,3,5
4570,34,6,3,2,5,2,4,4,3,5
4571,38,6,4,2,5,2,4,6,4,5
4572,39,6,5,2,5,2,4,6,4,5
4573,40,5,5,2,5,3,4,6,4,6
4574,40,5,5,2,5,3,4,6,4,6
4575,39,5,5,2,5,3,4,6,3,6
4576,42,6,5,2,5,4,4,6,3,7
4577,43,6,5,2,5,3,5,7,3,7
4578,43,6,5,2,5,3,5,7,3,7
4579,44,7,5,2,5,3,5,7,3,7
4580,43,7,5,2,5,3,5,6,3,7
4581,45,8,5,2,5,3,5,6,3,8
4582,45,8,5,2,5,3,5,6,3,8
4583,46,9,5,2,5,3,5,6,3,8
4584,46,9,5,2,5,3,5,6,3,8
4585,47,10,5,2,5,3,5,6,3,8
4586,47,9,5,2,5,3,5,6,3,9
4587,46,9,5,2,5,3,5,6,3,8
4588,46,9,5,2,5,3,5,6,3,8
4589,46,9,5,2,5,3,5,6,3,8
4590,47,10,5,2,5,3,5,6,3,8
4591,46,10,5,2,5,3,5,6,3,7
4592,46,10,5,2,5,3,5,6,3,7
4593,47,11,5,2,5,3,5,6,3,7
4594,47,11,5,3,5,3,4,6,3,7
4595,44,11,5,3,5,3,4,6,2,5
4596,43,11,5,2,5,3,4,6,2,5
4597,38,8,5,2,5,3,4,6,2,3
4598,34,7,5,1,4,3,4,5,2,3
4599,34,7,5,1,4,3,4,5,2,3
4600,40,9,5,1,5,3,6,5,3,3
4601,37,8,5,1,4,3,5,5,3,3
4602,37,8,5,1,4,3,5,5,3,3
4603,38,8,5,1,4,3,5,6,3,3
4604,39,9,5,1,4,3,5,6,3,3
4605,42,11,5,1,4,3,5,6,3,4
4606,41,11,5,1,4,3,5,6,3,3
4607,43,12,5,1,5,2,5,6,3,4
4608,40,11,5,1,5,2,4,5,3,4
4609,38,9,5,1,5,2,4,5,3,4
4610,37,9,5,1,5,2,4,5,2,4
4611,40,9,5,3,5,2,4,5,2,5
4612,41,9,5,3,5,3,4,5,2,5
4613,45,9,5,3,5,3,5,6,3,6
4614,48,10,5,3,6,3,6,6,3,6
4615,49,10,5,3,5,3,6,6,3,8
4616,46,10,5,2,5,3,6,5,3,7
4617,45,9,5,2,6,3,6,5,2,7
4618,43,7,4,2,5,3,6,5,3,8
4619,43,7,4,2,5,3,6,5,3,8
4620,41,5,4,2,6,3,6,5,3,7
4621,47,10,5,2,6,3,6,4,3,8
4622,47,11,5,2,6,3,6,4,3,7
4623,46,9,5,2,6,3,6,6,2,7
4624,41,6,5,2,7,3,6,5,1,6
4625,47,7,5,3,6,4,6,6,2,8
4626,50,9,5,3,7,4,6,6,2,8
4627,48,8,5,3,6,3,6,7,2,8
4628,44,5,5,2,5,3,6,7,3,8
4629,39,3,5,2,4,3,6,6,3,7
4630,36,3,5,2,4,3,5,6,3,5
4631,38,5,5,2,3,3,5,6,3,6
4632,36,5,5,2,4,2,4,6,3,5
4633,33,3,5,2,4,2,4,6,3,4
4634,33,3,5,2,4,2,4,6,3,4
4635,30,3,4,2,3,2,3,6,3,4
4636,31,3,4,2,4,2,3,6,3,4
4637,29,3,4,2,4,2,2,5,3,4
4638,27,3,4,0,4,2,2,5,3,4
4639,27,3,4,0,4,2,2,5,3,4
4640,28,3,4,0,4,2,2,6,3,4
4641,28,3,4,0,4,2,2,6,3,4
4642,25,1,4,0,3,2,2,6,3,4
4643,26,1,4,0,4,2,2,6,3,4
4644,27,2,4,0,4,2,2,6,3,4
4645,39,4,1,1,8,2,1,7,5,10
4646,38,4,1,1,7,2,1,7,5,10
4647,37,4,1,1,7,2,1,6,5,10
4648,41,4,2,2,8,2,1,7,5,10
4649,43,5,2,2,8,3,1,7,5,10
4650,45,5,2,2,8,3,2,7,5,11
4651,41,5,2,2,7,2,2,7,3,11
4652,41,5,2,1,8,2,2,7,3,11
4653,45,6,3,1,7,3,2,9,3,11
4654,44,6,3,1,7,3,2,9,3,10
4655,41,6,3,1,6,2,2,8,3,10
4656,39,5,3,1,7,2,1,8,3,9
4657,37,4,2,1,7,3,1,6,3,10
4658,35,4,2,1,6,3,1,6,2,10
4659,37,4,2,1,7,3,1,7,2,10
4660,37,4,2,1,7,3,1,7,2,10
4661,35,4,1,1,6,3,1,7,2,10
4662,37,5,3,2,5,3,1,6,3,9
4663,38,6,3,2,5,3,1,6,3,9
4664,39,6,3,2,6,3,1,6,3,9
4665,38,6,3,2,6,2,1,7,3,8
4666,40,6,3,2,7,2,2,7,3,8
4667,40,7,3,2,7,2,2,6,3,8
4668,39,6,3,2,7,2,2,5,4,8
4669,41,7,3,2,7,2,2,5,4,9
4670,37,6,3,1,6,2,2,5,4,8
4671,38,6,3,1,6,1,2,6,4,9
4672,38,6,3,1,5,1,2,6,4,10
4673,37,4,3,2,5,1,2,6,4,10
4674,35,3,3,2,5,1,2,5,4,10
4675,35,3,3,2,6,1,2,5,4,9
4676,32,2,3,2,5,1,2,4,4,9
4677,27,1,2,2,5,1,2,3,2,9
4678,39,6,3,2,6,1,2,6,4,9
4679,39,6,3,2,6,1,2,6,4,9
4680,38,6,3,2,5,1,2,6,4,9
4681,36,5,3,2,5,1,2,7,3,8
4682,37,6,3,2,5,1,2,7,3,8
4683,35,6,3,2,5,1,2,6,3,7
4684,37,6,3,2,5,2,3,6,3,7
4685,38,7,3,2,5,2,3,6,3,7
4686,36,7,2,2,5,2,3,6,3,6
4687,35,8,2,2,5,2,3,4,3,6
4688,35,7,2,2,5,3,3,4,3,6
4689,39,8,2,2,6,4,3,4,4,6
4690,41,8,2,2,7,4,3,4,4,7
4691,37,7,2,2,5,4,3,4,4,6
4692,38,7,2,2,6,4,4,4,3,6
4693,36,7,2,2,5,4,3,4,3,6
4694,39,6,3,2,6,4,4,4,4,6
4695,37,6,3,2,5,4,4,4,4,5
4696,41,8,4,2,5,4,4,5,4,5
4697,38,6,4,2,5,4,4,4,4,5
4698,39,6,5,2,5,3,4,5,4,5
4699,40,7,5,2,5,3,4,6,3,5
4700,41,7,5,2,5,3,4,6,4,5
4701,40,7,5,2,5,3,4,6,3,5
4702,41,7,5,2,5,4,4,6,3,5
4703,44,9,5,2,5,4,5,6,3,5
4704,41,6,5,2,5,3,5,6,3,6
4705,43,7,5,2,5,3,5,7,3,6
4706,44,7,5,2,5,3,5,7,3,7
4707,45,8,5,2,5,3,5,7,3,7
4708,47,10,5,2,5,3,5,7,3,7
4709,48,10,5,2,5,3,5,7,3,8
4710,48,10,5,2,5,3,5,7,3,8
4711,50,12,5,2,5,3,5,7,3,8
4712,50,11,5,2,5,3,5,8,3,8
4713,50,11,5,2,5,3,5,8,3,8
4714,46,9,5,2,5,3,5,6,3,8
4715,46,9,5,2,5,3,5,6,3,8
4716,46,9,5,2,5,3,5,6,3,8
4717,47,11,5,2,5,3,5,6,3,7
4718,45,11,5,2,5,3,4,6,2,7
4719,45,11,5,2,5,3,4,6,2,7
4720,43,10,5,2,5,3,4,6,2,6
4721,43,10,5,3,5,3,4,6,2,5
4722,43,11,5,2,5,3,4,6,2,5
4723,33,5,5,2,4,3,4,5,2,3
4724,34,6,5,1,4,3,5,5,2,3
4725,35,7,5,1,4,3,5,5,2,3
4726,35,7,5,1,4,3,5,5,2,3
4727,38,8,5,1,4,3,5,6,3,3
4728,38,8,5,1,4,3,5,6,3,3
4729,40,9,5,1,4,3,6,6,3,3
4730,39,9,5,1,4,3,5,6,3,3
4731,38,8,5,1,4,3,5,6,3,3
4732,42,11,5,1,4,3,5,6,3,4
4733,42,11,5,1,5,3,4,6,3,4
4734,40,10,5,1,5,3,4,5,3,4
4735,38,9,5,1,5,3,4,4,3,4
4736,38,9,5,1,5,3,4,5,2,4
4737,38,9,5,1,5,3,4,5,2,4
4738,40,10,5,2,5,3,4,5,2,4
4739,42,10,5,3,5,3,4,5,2,5
4740,45,11,5,3,5,3,5,6,2,5
4741,48,12,5,3,5,3,6,6,3,5
4742,48,10,5,3,5,3,6,6,3,7
4743,46,10,5,2,5,3,6,5,3,7
4744,44,8,5,2,6,3,6,5,2,7
4745,39,5,4,1,6,3,6,5,2,7
4746,37,4,4,1,6,3,6,5,2,6
4747,40,4,4,2,6,3,6,5,3,7
4748,41,4,4,2,6,3,6,5,3,8
4749,42,7,5,2,6,3,6,4,2,7
4750,42,8,5,2,6,3,6,4,2,6
4751,45,9,5,2,6,3,6,5,2,7
4752,44,7,5,2,6,4,6,5,1,8
4753,48,7,5,3,7,4,6,6,2,8
4754,46,6,5,3,6,4,6,6,2,8
4755,46,6,5,3,6,3,6,7,2,8
4756,41,4,5,3,4,3,6,6,3,7
4757,37,3,5,2,4,3,5,6,3,6
4758,39,4,5,2,4,3,6,6,3,6
4759,38,4,5,2,5,2,5,6,3,6
4760,33,3,5,2,4,2,4,6,3,4
4761,32,3,4,2,4,2,4,6,3,4
4762,31,3,4,2,4,2,3,6,3,4
4763,30,3,4,2,4,2,2,6,3,4
4764,29,3,4,2,4,2,2,5,3,4
4765,27,3,4,0,4,2,2,5,3,4
4766,27,3,4,0,4,2,2,5,3,4
4767,27,3,4,0,4,2,2,5,3,4
4768,28,3,4,0,4,2,2,6,3,4
4769,28,3,4,0,4,2,2,6,3,4
4770,25,1,4,0,3,2,2,6,3,4
4771,25,1,4,0,3,2,2,6,3,4
4772,40,5,1,1,8,2,1,7,5,10
4773,42,5,1,1,9,3,1,7,5,10
4774,40,4,2,1,8,3,1,6,5,10
4775,43,4,2,2,9,3,1,7,5,10
4776,43,5,2,2,8,3,1,7,5,10
4777,45,3,2,2,8,3,2,9,5,11
4778,47,4,3,2,8,3,2,9,5,11
4779,46,6,3,2,8,3,2,8,3,11
4780,43,5,3,1,8,3,2,10,3,8
4781,43,6,3,1,8,3,2,9,3,8
4782,37,5,3,1,7,2,2,7,3,7
4783,34,5,3,1,6,2,2,6,3,6
4784,36,5,3,1,6,2,2,6,3,8
4785,35,6,3,1,6,2,1,6,3,7
4786,37,6,3,1,7,2,1,6,3,8
4787,39,5,3,2,7,2,1,8,3,8
4788,38,6,3,2,6,3,1,6,3,8
4789,39,8,3,2,6,2,1,6,3,8
4790,38,8,3,2,5,2,1,5,3,9
4791,39,7,3,2,6,2,1,6,3,9
4792,40,7,3,2,7,2,1,6,4,8
4793,42,8,3,2,7,2,1,7,4,8
4794,41,8,3,2,7,2,2,5,4,8
4795,41,8,3,2,7,2,2,5,4,8
4796,41,8,3,2,7,2,2,5,4,8
4797,40,7,3,2,7,2,2,5,4,8
4798,35,5,3,1,6,2,2,5,4,7
4799,36,6,3,1,6,1,2,5,4,8
4800,37,5,3,2,6,1,2,6,4,8
4801,40,6,3,2,6,1,2,6,4,10
4802,40,6,3,2,6,1,2,6,4,10
4803,40,5,3,2,6,1,2,7,4,10
4804,37,4,3,2,6,1,2,5,4,10
4805,38,4,3,2,6,2,2,5,4,10
4806,42,7,3,2,6,3,2,6,4,9
4807,42,8,3,2,5,3,2,6,4,9
4808,41,7,3,2,5,3,2,6,4,9
4809,43,7,3,2,5,3,2,8,4,9
4810,41,7,3,2,5,3,2,7,3,9
4811,40,7,3,2,5,3,2,6,4,8
4812,41,7,3,2,5,3,3,6,4,8
4813,40,7,3,2,5,3,3,6,4,7
4814,38,7,3,2,5,3,3,4,4,7
4815,37,7,3,2,5,3,3,4,3,7
4816,36,6,2,2,5,4,3,4,3,7
4817,37,6,2,2,5,4,4,4,3,7
4818,36,6,2,2,5,4,4,4,3,6
4819,37,6,2,2,5,4,4,4,4,6
4820,38,8,2,2,5,4,4,5,3,5
4821,40,9,2,2,5,4,4,5,4,5
4822,41,9,3,2,5,4,4,5,4,5
4823,44,10,5,2,5,4,4,5,4,5
4824,43,10,5,2,5,3,4,5,4,5
4825,43,10,5,2,5,3,4,5,4,5
4826,43,10,5,2,5,3,5,5,3,5
4827,41,8,5,2,5,3,5,5,3,5
4828,42,8,5,2,5,3,5,6,3,5
4829,41,7,5,2,5,3,5,6,3,5
4830,42,8,5,2,5,3,5,6,3,5
4831,43,9,5,2,5,3,5,6,3,5
4832,42,9,5,2,5,3,5,6,2,5
4833,41,8,5,2,5,3,5,6,2,5
4834,43,9,5,2,5,3,5,7,2,5
4835,46,10,5,2,5,3,5,7,2,7
4836,46,10,5,2,5,3,5,7,2,7
4837,47,11,5,2,5,3,5,7,2,7
4838,47,11,5,2,5,3,5,7,2,7
4839,49,12,5,2,5,3,5,7,2,8
4840,49,11,5,2,5,3,5,8,2,8
4841,48,11,5,2,5,3,5,7,2,8
4842,48,11,5,2,5,3,5,7,2,8
4843,48,11,5,2,5,3,5,7,2,8
4844,47,10,5,2,5,3,5,7,2,8
4845,45,10,5,2,5,3,4,7,2,7
4846,44,10,5,2,5,3,4,7,2,6
4847,42,9,5,2,5,3,4,7,2,5
4848,45,11,5,3,5,3,5,6,2,5
4849,44,11,5,2,5,3,5,6,2,5
4850,34,5,5,2,4,3,5,5,2,3
4851,40,9,5,1,5,3,5,5,2,5
4852,38,9,5,1,4,3,5,5,2,4
4853,38,9,5,1,4,3,5,6,2,3
4854,41,10,5,1,4,3,5,6,3,4
4855,40,10,5,1,4,3,5,6,3,3
4856,40,10,5,1,4,3,5,6,3,3
4857,42,10,5,1,4,3,6,6,3,4
4858,39,9,5,1,4,3,5,6,3,3
4859,39,9,5,1,4,3,5,6,3,3
4860,41,11,5,1,4,3,4,6,3,4
4861,41,11,5,1,5,3,4,5,3,4
4862,38,10,5,1,5,3,3,4,3,4
4863,37,8,5,1,5,3,4,4,3,4
